"","logFC","logCPM","PValue"
"miRNA_ENSG00000284143.1__120723193__120723223",3.55720143388405,-1.97099346496957,0.0130512172158822
"miRNA_ENSG00000284143.1__120723208__120723238",3.59223085444097,-1.95092147836358,0.0120307616577039
"miRNA_ENSG00000266655.1__123536469__123536499",2.34141828817841,-1.75308931626608,0.0259127155411239
"miRNA_ENSG00000266655.1__123536484__123536514",2.87290864642783,-1.41309367496694,0.000996265722748893
"miRNA_ENSG00000266655.1__123536499__123536529",2.89119872154756,-1.4019469250905,0.000707212919914921
"miRNA_ENSG00000266655.1__123536529__123536534",3.91750119341551,-1.74822416718941,0.000667911128358218
"miRNA_ENSG00000265345.1__124915547__124915577",-2.31707116146163,-2.48754397034245,0.00628334549853842
"miRNA_ENSG00000265345.1__124915562__124915592",-2.31703998390229,-2.48754397034245,0.00627865313315338
"miRNA_ENSG00000265345.1__124915577__124915607",-2.53301523216644,-2.4238378614443,0.00198268822482307
"miRNA_ENSG00000265345.1__124915607__124915637",-2.03149386851747,-1.76164420074266,0.000775407043025758
"miRNA_ENSG00000265345.1__124915622__124915652",-2.03150375076708,-1.76164420074266,0.000775957039349143
"miRNA_ENSG00000211491.2__40727828__40727858",3.15127779453095,4.79574445225048,5.00397069183251e-05
"miRNA_ENSG00000211491.2__40727843__40727873",3.15127779567511,4.79574445225048,5.00634296265357e-05
"miRNA_ENSG00000264226.1__41101049__41101079",2.33869285069884,1.16974534136125,0.0106975744469618
"miRNA_ENSG00000264226.1__41101064__41101094",2.33575138776268,1.16712655367011,0.0107980371008798
"miRNA_ENSG00000208006.1__50049048__50049061",-2.3105168198142,-1.63412395243029,5.59530027472048e-05
"miRNA_ENSG00000283783.1__90231182__90231212",4.00729795465494,-2.43561162280355,0.0348960064037695
"miRNA_ENSG00000283783.1__90231197__90231227",4.05587850203481,-2.41395735057647,0.031583238656522
"miRNA_ENSG00000283783.1__90231212__90231242",4.28915355094777,-2.30545801658407,0.0263887587306282
"miRNA_ENSG00000283815.1__91350781__91350811",2.4996171602153,5.64585054702384,3.11521216608956e-06
"miRNA_ENSG00000283815.1__91350811__91350821",2.53186906528676,5.63471928230817,3.21409958869546e-06
"miRNA_ENSG00000284375.1__91351192__91351222",-2.6025383285582,-1.23221371321656,0.000173397539367239
"miRNA_ENSG00000284375.1__91351207__91351237",-2.44236860925127,-1.19050564012678,0.00021120689716257
"miRNA_ENSG00000263741.1__92490178__92490208",-2.45097151535231,-1.81249591967486,3.49664681524491e-05
"miRNA_ENSG00000263741.1__92490208__92490220",-5.63447562778724,-2.3596066598887,1.9936362259967e-11
"miRNA_ENSG00000221650.1__107531171__107531201",4.11415068188381,-1.64130996297899,0.0353456923772148
"miRNA_ENSG00000221650.1__107531186__107531216",4.14711739901968,-1.61637766954607,0.0342150792370228
"miRNA_ENSG00000221650.1__107531201__107531231",4.14711371198375,-1.61637766954607,0.034188159861456
"miRNA_ENSG00000264539.1__114244505__114244535",-2.59603894900853,-2.06564650942275,3.01835436219316e-05
"miRNA_ENSG00000284118.1__22956950__22956980",-2.95822851922704,-1.20440885930453,0.00301031340984173
"miRNA_ENSG00000284118.1__22956965__22956995",-2.90990438440879,-1.19479963464529,0.00225265659312197
"miRNA_ENSG00000215991.1__23417987__23418017",3.28401570869875,-0.6782514578986,0.00215593816016301
"miRNA_ENSG00000215991.1__23418002__23418032",3.28401690722156,-0.6782514578986,0.00215536438597593
"miRNA_ENSG00000215991.1__23418017__23418047",3.23220620809648,-0.719788136486781,0.00247312736540814
"miRNA_ENSG00000264712.3__50299855__50299885",2.0907669672774,1.42708003405978,0.000253060200179997
"miRNA_ENSG00000264712.3__50299870__50299900",2.0907668921423,1.42708003405978,0.000252976816032606
"miRNA_ENSG00000264712.3__50299885__50299915",2.09631118092989,1.43200967524207,0.00024522391050184
"miRNA_ENSG00000273830.1__72516820__72516850",-3.68722736386749,-2.77331561945763,0.000252141717113323
"miRNA_ENSG00000273830.1__72516835__72516865",-3.68721872568261,-2.77331561945763,0.000252416870538784
"miRNA_ENSG00000273830.1__72516865__72516895",4.28343095035899,-2.31791278891212,0.00289171797194559
"miRNA_ENSG00000266461.1__100814521__100814551",-3.40718999293932,-2.38051870759207,3.98977987901273e-06
"miRNA_ENSG00000266461.1__100814536__100814566",-3.40719684270349,-2.38051870759207,3.97761005073122e-06
"miRNA_ENSG00000266461.1__100814566__100814574",-3.40719892940807,-2.38051870759207,3.97390903282445e-06
"miRNA_ENSG00000211574.1__100852390__100852420",-2.31431715152604,-2.94996138412094,0.0302688923698683
"miRNA_ENSG00000211574.1__100852405__100852435",-2.31435371856483,-2.94996138412094,0.0302900108263691
"miRNA_ENSG00000283159.1__100875093__100875104",-4.81366673585697,-0.0300860866378181,4.3406378284235e-11
"miRNA_ENSG00000207569.2__100881886__100881916",-2.90567357478228,-2.82659138345932,0.00406562430107244
"miRNA_ENSG00000207569.2__100881901__100881931",-2.90567193395488,-2.82659138345932,0.00406649709047631
"miRNA_ENSG00000207569.2__100881916__100881946",-2.76850989548743,-2.8530827586197,0.00691900006488502
"miRNA_ENSG00000272458.1__100884528__100884558",-2.69739273441329,-1.1034219185757,1.16032055106918e-05
"miRNA_ENSG00000272458.1__100884543__100884573",-3.50138295804848,-1.42141087301141,2.84073785005167e-07
"miRNA_ENSG00000207749.4__101023809__101023839",-2.48809657852433,1.34468544325032,3.90732188092177e-07
"miRNA_ENSG00000207749.4__101023824__101023854",-2.64561082247592,1.19918834192141,1.38530662137073e-07
"miRNA_ENSG00000198982.4__101025047__101025077",-3.97209793890748,-0.588102150745212,1.86610913877258e-08
"miRNA_ENSG00000221745.3__101025594__101025624",-3.08209681942432,1.62599204516028,5.92944758827927e-10
"miRNA_ENSG00000221745.3__101025609__101025639",-3.08209836760122,1.62599204516028,5.90952136792673e-10
"miRNA_ENSG00000221745.3__101025639__101025651",-3.0636964696978,1.60082392435683,7.67911559244097e-10
"miRNA_ENSG00000199069.3__101025807__101025817",-2.20802674981764,-2.75662863035923,0.0231322896475838
"miRNA_ENSG00000207761.3__101026815__101026845",-2.11658379800644,3.84234106515911,5.81217374850623e-06
"miRNA_ENSG00000207761.3__101026830__101026860",-2.16390050755925,3.81087930794231,4.34911684233292e-06
"miRNA_ENSG00000207762.1__101027130__101027160",-2.23963946456927,3.86769620983812,3.94718324066892e-06
"miRNA_ENSG00000207762.1__101027145__101027175",-2.30074209733471,3.8297491612737,3.08089618903483e-06
"miRNA_ENSG00000194717.4__101029664__101029694",-2.90400580741911,5.56476339132598,1.36348996113657e-09
"miRNA_ENSG00000194717.4__101029679__101029709",-2.91044496218162,5.5602914891235,1.36060399515241e-09
"miRNA_ENSG00000194717.4__101029709__101029714",-3.58659449181495,-2.43168180791379,3.01055356035509e-05
"miRNA_ENSG00000212040.3__101031987__101032017",-2.21529464892226,-2.16911984144116,0.00139484026768867
"miRNA_ENSG00000212040.3__101032062__101032064",-3.9296856420779,-2.23000427405627,8.53666855029246e-07
"miRNA_ENSG00000207743.3__101033755__101033785",-3.08837241674399,-3.03164333299561,0.00680574418302569
"miRNA_ENSG00000207743.3__101033770__101033800",-3.0883715970006,-3.03164333299561,0.00680289017848773
"miRNA_ENSG00000207743.3__101033830__101033836",-3.75029069540807,-0.641625633928077,1.43474895892419e-08
"miRNA_ENSG00000283279.1__101039690__101039720",-2.90482292153669,-0.692574968711893,1.14972337666954e-07
"miRNA_ENSG00000283279.1__101039705__101039735",-2.73886011342738,2.9269555706264,2.79735475073709e-09
"miRNA_ENSG00000283279.1__101039720__101039750",-2.72720837811324,2.82808630601346,7.00414322134278e-09
"miRNA_ENSG00000283279.1__101039750__101039755",-2.73831588433002,2.81629491833795,1.69404177219668e-08
"miRNA_ENSG00000283561.1__101040099__101040129",-2.6769788856239,1.29637018679352,5.11935888216794e-08
"miRNA_ENSG00000283561.1__101040114__101040144",-2.71821519575825,1.26858626063493,2.88833129698234e-08
"miRNA_ENSG00000207934.1__101040294__101040299",-2.29962692397032,-2.20494252226244,0.00839142664485655
"miRNA_ENSG00000283556.1__101040436__101040466",-2.86448520344909,-1.00491670005229,2.32309266317534e-08
"miRNA_ENSG00000283556.1__101040451__101040481",-2.86447079748899,-1.00491670005229,2.33620529203125e-08
"miRNA_ENSG00000283556.1__101040466__101040496",-2.87819923493093,-0.997099076491328,2.11631963633179e-08
"miRNA_ENSG00000283556.1__101040481__101040511",-2.12056538557906,-1.55094371039607,0.00128597816980985
"miRNA_ENSG00000283588.1__101040797__101040827",-2.6254346151232,1.60880480333177,4.13589659953474e-09
"miRNA_ENSG00000283588.1__101040812__101040842",-2.78742829765905,1.39295746827863,2.0960432815053e-10
"miRNA_ENSG00000283588.1__101040842__101040849",-2.79026803860446,1.38418135358331,2.1223250691363e-10
"miRNA_ENSG00000221525.1__101042977__101043007",-2.84579060105066,-2.3835542850528,0.000708441982700787
"miRNA_ENSG00000221525.1__101042992__101043022",-2.84579531792418,-2.3835542850528,0.000708761604561302
"miRNA_ENSG00000221614.1__101044198__101044228",-2.44843838056645,-2.53452465775407,0.00222477083012871
"miRNA_ENSG00000221614.1__101044213__101044243",-2.4484378825621,-2.53452465775407,0.00222021807664067
"miRNA_ENSG00000221614.1__101044273__101044283",-3.34798038541929,-2.52454237793717,0.00140183227248022
"miRNA_ENSG00000199020.3__101045920__101045950",-3.29231161679899,-3.00467411223509,0.00811873726544568
"miRNA_ENSG00000199020.3__101045935__101045965",-3.48644849796364,-2.97552014017699,0.00431963772948908
"miRNA_ENSG00000207754.3__101046485__101046515",-2.66567433970502,4.71918616755918,9.21335513248915e-09
"miRNA_ENSG00000207754.3__101046500__101046530",-2.68605244053072,4.70122354226961,6.4208102902195e-09
"miRNA_ENSG00000202560.4__101047321__101047351",-2.4580332036141,0.537419763347953,0.000477284234410197
"miRNA_ENSG00000202560.4__101047336__101047366",-2.45803783973138,0.537419763347953,0.000476458611608427
"miRNA_ENSG00000202560.4__101047351__101047381",-2.89717771655975,4.20131853376655,2.23004099475136e-09
"miRNA_ENSG00000202560.4__101047366__101047396",-2.89621359920877,4.19437033996008,2.45612682963391e-09
"miRNA_ENSG00000216099.3__101047976__101047979",-3.20338160459326,-2.16231214955622,3.55774705479906e-05
"miRNA_ENSG00000207587.1__101048658__101048688",-3.62179260901621,-2.40235669730384,1.60048651523337e-05
"miRNA_ENSG00000207587.1__101048673__101048703",-3.62179166617707,-2.40235669730384,1.60099100602748e-05
"miRNA_ENSG00000207587.1__101048688__101048718",-4.26316816914943,-2.13309950304358,2.18533328630698e-08
"miRNA_ENSG00000207587.1__101048703__101048733",-4.53836339797864,-2.75297292337147,1.21261375658635e-06
"miRNA_ENSG00000207587.1__101048718__101048748",-4.53836640726003,-2.75297292337147,1.20978722996064e-06
"miRNA_ENSG00000207646.1__101049580__101049610",-4.63758315559642,2.91151505664621,1.46684623759408e-25
"miRNA_ENSG00000207646.1__101049595__101049625",-4.66352045213571,2.92775416927307,1.01369968964589e-25
"miRNA_ENSG00000207646.1__101049610__101049640",-4.66351894406544,2.92775416927307,1.11185451174936e-25
"miRNA_ENSG00000207742.3__101052476__101052506",-2.01238426400131,2.67591186458376,7.42311274942219e-06
"miRNA_ENSG00000207742.3__101052491__101052521",-2.78197348120195,1.57368216883037,2.4486115618523e-10
"miRNA_ENSG00000207993.3__101054747__101054759",-2.58598755746689,-2.32810234825992,0.00204216697105907
"miRNA_ENSG00000208027.4__101055449__101055479",2.29473323268444,4.30822542557371,0.00205815251106573
"miRNA_ENSG00000208027.4__101055479__101055491",2.5624009934857,4.23814612391799,0.000934868815552708
"miRNA_ENSG00000208004.2__101056219__101056249",-2.46197228426273,-2.90539290902006,0.00987601670727871
"miRNA_ENSG00000208004.2__101056234__101056264",-2.46197362059217,-2.90539290902006,0.00988878582778833
"miRNA_ENSG00000207978.1__101059755__101059785",-2.58514736300551,1.00325527850898,2.00307405448415e-09
"miRNA_ENSG00000207978.1__101059770__101059800",-2.58514556787291,1.00325527850898,1.9872368198666e-09
"miRNA_ENSG00000207978.1__101059785__101059815",-2.82967400559171,1.51900880717287,3.05358450365474e-12
"miRNA_ENSG00000207978.1__101059800__101059830",-3.3690244420574,-0.0261158564499431,4.96538203260249e-09
"miRNA_ENSG00000207961.3__101060603__101060633",-2.97659196401642,1.44058297798845,6.10511453915819e-10
"miRNA_ENSG00000207961.3__101060618__101060648",-3.02236947964564,1.39883858570035,5.4951207405927e-10
"miRNA_ENSG00000207961.3__101060633__101060663",-3.0223692415083,1.39883858570035,5.49994539553462e-10
"miRNA_ENSG00000199015.4__101062050__101062080",-2.63669388697393,0.706167939030505,7.22760024730166e-07
"miRNA_ENSG00000199012.2__101065447__101065477",2.31336732425648,3.18581944470959,0.0451252322986795
"miRNA_ENSG00000199012.2__101065462__101065492",2.31336718888142,3.18581944470959,0.0451187224936044
"miRNA_ENSG00000199012.2__101065477__101065507",2.28229922469263,3.1975465991804,0.0464555871311225
"miRNA_ENSG00000199025.4__101065613__101065643",-4.08147227081344,7.39515191779089,2.01661262602265e-19
"miRNA_ENSG00000199025.4__101065628__101065658",-4.47678766771299,7.2730494182527,5.25508854427558e-22
"miRNA_ENSG00000199025.4__101065658__101065667",-4.47849450286849,7.27266220955165,5.25379405343879e-22
"miRNA_ENSG00000199092.4__101065942__101065972",-2.80890036123787,5.30698232416806,4.96256846332754e-11
"miRNA_ENSG00000199092.4__101065957__101065987",-2.81171899849163,5.30585413316195,4.57077581547019e-11
"miRNA_ENSG00000207959.1__101066724__101066754",-3.32287105026749,-3.00074155670835,0.0129194748135365
"miRNA_ENSG00000207959.1__101066739__101066769",-2.56270219056802,4.16715234551948,6.07957093672877e-09
"miRNA_ENSG00000207959.1__101066754__101066784",-2.56117033297707,4.16614270289835,6.25592325690136e-09
"miRNA_ENSG00000207959.1__101066769__101066799",-2.56117028141,4.16614270289835,6.26209873088964e-09
"miRNA_ENSG00000283857.1__101560332__101560362",4.04857190307877,-0.828480702256575,0.0112892091100702
"miRNA_ENSG00000283857.1__101560347__101560377",5.02849449587444,-0.967687236194405,0.000718540871049491
"miRNA_ENSG00000283857.1__101560362__101560392",5.02848989078834,-0.967687236194405,0.000717772974156035
"miRNA_ENSG00000283857.1__101560377__101560407",5.02848423671161,-0.967687236194405,0.000716831214664732
"miRNA_ENSG00000221641.1__22225293__22225323",2.04667888840914,-0.247580602456453,0.0112433438055592
"miRNA_ENSG00000221649.1__34382099__34382129",-2.64687740736179,-2.76078467209012,0.00791302138956234
"miRNA_ENSG00000221649.1__34382114__34382144",-2.64690514644313,-2.76078467209012,0.00790702268712515
"miRNA_ENSG00000221649.1__34382144__34382150",-3.00437352162176,-2.79524391096986,0.00157426710020962
"miRNA_ENSG00000221065.1__34528320__34528350",-2.70108447997562,-2.97147677512209,0.00833085770253773
"miRNA_ENSG00000221065.1__34528335__34528365",-2.70108282032596,-2.97147677512209,0.00832949588542988
"miRNA_ENSG00000221065.1__34528365__34528371",-2.70110265024911,-2.97147677512209,0.00834578004150321
"miRNA_ENSG00000207712.1__42199570__42199600",-2.68549431630736,1.71564131820507,2.88164211366452e-11
"miRNA_ENSG00000207712.1__42199585__42199615",-2.68549148067109,1.71564131820507,2.79462136280227e-11
"miRNA_ENSG00000207712.1__42199600__42199630",-2.56709636671327,1.91049287096796,3.14941163986383e-11
"miRNA_ENSG00000284386.1__45433095__45433125",2.06338230942305,0.84246843346428,0.000547642210105751
"miRNA_ENSG00000284284.1__50360359__50360389",-2.41501397428285,-2.99708887169937,0.0318728057086503
"miRNA_ENSG00000284284.1__50360374__50360404",-2.41494683276264,-2.99708887169937,0.0319399497259355
"miRNA_ENSG00000284284.1__50360404__50360410",-2.80075040592428,-3.0643563888546,0.0145456488254629
"miRNA_ENSG00000277391.1__74411357__74411387",3.67842738771114,-1.44300022903858,0.0014051817284451
"miRNA_ENSG00000277391.1__74411372__74411402",3.67842869502459,-1.44300022903858,0.00140292282113559
"miRNA_ENSG00000207695.1__79209818__79209848",2.85994249179055,1.77564812830106,2.89017308613854e-05
"miRNA_ENSG00000207695.1__79209833__79209863",2.8599424936086,1.77564812830106,2.88939886756554e-05
"miRNA_ENSG00000284160.1__85380611__85380641",2.97862039533488,4.31418856731974,1.54698999851342e-06
"miRNA_ENSG00000284160.1__85380626__85380656",2.9790999390672,4.3146462726473,1.54006159647915e-06
"miRNA_ENSG00000284160.1__85380656__85380662",2.97818018080371,4.31376867754861,1.55732751195089e-06
"miRNA_ENSG00000221630.3__88608107__88608137",-3.5728547406232,-1.83625024764851,7.0568723334404e-06
"miRNA_ENSG00000221630.3__88608122__88608152",-3.57284326514441,-1.83625024764851,7.02841506124872e-06
"miRNA_ENSG00000221630.3__88608137__88608167",-3.71592748257491,-1.76142146977806,2.78523041369155e-06
"miRNA_ENSG00000221630.3__88608152__88608182",-3.03046687109001,-2.91934391726234,0.0106678126116433
"miRNA_ENSG00000221630.3__88608167__88608197",-3.03046718572477,-2.91934391726234,0.0106664344231548
"miRNA_ENSG00000265871.1__90006800__90006830",-2.48551723302787,-3.00297319724078,0.0159820651242465
"miRNA_ENSG00000265871.1__90006830__90006841",-2.48556202465075,-3.00297319724078,0.0159960002082057
"miRNA_ENSG00000284346.1__2271777__2271807",-3.70692898463233,2.11569669962892,2.26756655325003e-18
"miRNA_ENSG00000284346.1__2271792__2271822",-3.68152509527545,2.11953517252456,3.49598549767644e-19
"miRNA_ENSG00000284346.1__2271807__2271837",-3.68605584607804,2.11872017831094,2.77600970622979e-19
"miRNA_ENSG00000221801.1__11306515__11306527",2.7721683453777,-2.01719685826475,0.0206669700336599
"miRNA_ENSG00000207639.1__14303967__14303997",5.53030751585804,3.89930452284938,2.37570851915623e-13
"miRNA_ENSG00000207639.1__14303982__14304012",5.53030756770295,3.89930452284938,2.38421123447081e-13
"miRNA_ENSG00000207639.1__14303997__14304027",3.93821548226347,4.14151410449963,1.92364511456632e-09
"miRNA_ENSG00000207639.1__14304012__14304042",2.09156415277728,1.95379831343927,0.00678765475521098
"miRNA_ENSG00000199130.3__14309285__14309315",4.8689654838154,-0.493306534120611,2.36870093665222e-05
"miRNA_ENSG00000199130.3__14309300__14309330",4.86896546260534,-0.493306534120611,2.36874833120267e-05
"miRNA_ENSG00000278265.1__14930820__14930850",-2.07558827447739,-2.12053545412437,0.00276876205819595
"miRNA_ENSG00000264115.1__15154925__15154955",2.01545659491092,-0.91834150962864,0.0222037508833921
"miRNA_ENSG00000264115.1__15154940__15154970",2.01546289853521,-0.91834150962864,0.0222168491355033
"miRNA_ENSG00000264115.1__15154955__15154985",2.01546016872813,-0.91834150962864,0.022211175834965
"miRNA_ENSG00000266291.1__18402178__18402208",2.09471663040095,-0.674015730644129,0.0426171090405594
"miRNA_ENSG00000266291.1__18402193__18402223",2.09471404902169,-0.674015730644129,0.0426023141277752
"miRNA_ENSG00000274466.1__24203116__24203146",2.0812227486478,-1.43884627903489,0.0106567132606657
"miRNA_ENSG00000264947.1__50742305__50742335",-3.83750967085445,-2.91467313913419,0.00184228784892923
"miRNA_ENSG00000264947.1__50742320__50742350",-3.83750522673881,-2.91467313913419,0.00184708342882759
"miRNA_ENSG00000266426.1__76868966__76868996",-3.13641604798402,-2.91334004566229,0.025648324141943
"miRNA_ENSG00000284473.1__81385018__81385048",-2.82780715860501,-3.06195090892885,0.0389818845191792
"miRNA_ENSG00000283416.1__85741651__85741681",3.33736822967632,-1.6750649275921,0.00382830832837876
"miRNA_ENSG00000283416.1__85741666__85741696",3.33737150810694,-1.6750649275921,0.00382422267178036
"miRNA_ENSG00000274134.1__85918377__85918407",5.04968654275437,-1.88054069010787,0.000625145716573627
"miRNA_ENSG00000274134.1__85918407__85918416",5.0497080474276,-1.88054069010787,0.000623707064167652
"miRNA_ENSG00000278517.1__4970101__4970131",-2.02231303980402,-1.89547643573311,0.0108448200378323
"miRNA_ENSG00000278517.1__4970116__4970146",-2.18571189402412,-1.93480550332494,0.00842756939846517
"miRNA_ENSG00000278517.1__4970146__4970150",-2.61233362470277,-2.87919936859864,0.0138670216919474
"miRNA_ENSG00000284112.1__7017615__7017645",2.75837561244083,3.1624639777834,3.5107364121021e-07
"miRNA_ENSG00000284112.1__7017630__7017660",2.76190120432416,3.16578555535795,3.41623226918966e-07
"miRNA_ENSG00000284027.1__7017911__7017941",-2.10780226230338,-2.97926455221241,0.0473125362291976
"miRNA_ENSG00000284117.1__8144994__8145024",4.67993565055154,-2.10625332994048,0.00602109376587568
"miRNA_ENSG00000284117.1__8145009__8145039",4.77596746657615,-2.04854489838062,0.00247961016618939
"miRNA_ENSG00000266297.1__12081944__12081974",-2.08665053330156,1.65654337182982,1.23318238675492e-06
"miRNA_ENSG00000266297.1__12081959__12081989",-2.2309014785795,1.48899627573224,9.0200446556768e-07
"miRNA_ENSG00000274111.1__17813480__17813510",3.56014999689247,-0.483736176685577,6.80299170948448e-07
"miRNA_ENSG00000274111.1__17813495__17813525",2.86370299504906,-0.349974161770829,8.48027538870326e-06
"miRNA_ENSG00000221540.1__19344506__19344536",2.30059003884737,6.62983082029151,6.0973985109728e-05
"miRNA_ENSG00000221540.1__19344521__19344551",2.30059001702366,6.62983082029151,6.10507943980444e-05
"miRNA_ENSG00000284085.1__28861655__28861685",3.41723301190493,5.29809678933297,7.36409052724099e-07
"miRNA_ENSG00000284085.1__28861670__28861700",2.01576692291425,6.34275176662659,0.000349128975515126
"miRNA_ENSG00000284162.1__29390662__29390692",-3.90234028423543,-1.72227812409986,1.3407099869819e-08
"miRNA_ENSG00000284162.1__29390677__29390707",-3.90238477850729,-1.72227812409986,1.33115394692051e-08
"miRNA_ENSG00000207614.1__31559996__31560026",2.35825796768068,7.28035860385141,1.07427421992317e-05
"miRNA_ENSG00000207614.1__31560011__31560041",2.35827416268579,7.28037380429653,1.07336828491023e-05
"miRNA_ENSG00000207614.1__31560026__31560056",2.35721279572743,7.28478632304069,1.07683634985573e-05
"miRNA_ENSG00000207614.1__31560071__31560083",2.83287981482442,-2.3446790240343,0.0325870723488796
"miRNA_ENSG00000265976.1__31575299__31575329",4.19334640996144,-2.37052115821566,0.0339033662987765
"miRNA_ENSG00000265976.1__31575314__31575344",4.1933241033979,-2.37052115821566,0.0338806713392263
"miRNA_ENSG00000265976.1__31575344__31575358",4.1933203993343,-2.37052115821566,0.0338769045812529
"miRNA_ENSG00000283978.1__31575411__31575441",3.33215601880214,-0.22540426412023,1.69799224968432e-05
"miRNA_ENSG00000283978.1__31575426__31575456",3.33215397933873,-0.22540426412023,1.69649530335899e-05
"miRNA_ENSG00000283978.1__31575441__31575471",3.33215434529823,-0.22540426412023,1.69676382077647e-05
"miRNA_ENSG00000284144.1__40161963__40161993",3.10136544615575,-1.80723417627829,0.0099161294403749
"miRNA_ENSG00000284144.1__40161993__40162001",3.01936274780949,-1.85809179111334,0.0114484100229409
"miRNA_ENSG00000275273.1__42708084__42708114",2.97660290084765,-2.26921012530219,0.0379861054583519
"miRNA_ENSG00000278447.1__42823880__42823910",-2.45830176214592,-3.0958766428131,0.0374206014174069
"miRNA_ENSG00000278447.1__42823910__42823940",2.14226651225841,-1.42349986190382,0.0193118101527233
"miRNA_ENSG00000278223.1__44934618__44934648",2.09467761302429,0.285310642377382,0.000190176844107544
"miRNA_ENSG00000210741.1__48632505__48632535",2.17588165124921,0.872595048785269,0.00781203726694538
"miRNA_ENSG00000210741.1__48632520__48632550",2.08521986280963,0.903707115420249,0.0110703257077682
"miRNA_ENSG00000210741.1__48632550__48632559",2.08521995174776,0.903707115420249,0.0110675380453243
"miRNA_ENSG00000284542.1__56891300__56891330",2.0477879223351,1.97316154696142,0.0013944879105652
"miRNA_ENSG00000284542.1__56891315__56891345",2.68321911474069,1.83567803477715,0.000113686634619432
"miRNA_ENSG00000265031.1__64425099__64425129",2.13916212106661,1.27087564832323,2.28268284727436e-05
"miRNA_ENSG00000265031.1__64425114__64425144",2.56227215469513,1.44856888774696,4.9106286585573e-06
"miRNA_ENSG00000265031.1__64425129__64425159",2.67241032240338,1.66705157591848,2.52051847659165e-06
"miRNA_ENSG00000265031.1__64425159__64425170",2.94689858155215,1.4292452025415,9.20432171847431e-07
"miRNA_ENSG00000284250.1__77089492__77089497",3.7993220789545,-0.696805893585197,0.00580279129211413
"miRNA_ENSG00000221025.1__81133241__81133271",-2.37006577033294,3.43920431566365,4.05371136082903e-11
"miRNA_ENSG00000221025.1__81133256__81133286",-2.36955734076233,3.43888147517583,4.3595681639598e-11
"miRNA_ENSG00000221025.1__81133271__81133301",-2.3695541171774,3.43888147517583,4.22540177922656e-11
"miRNA_ENSG00000284574.1__82236698__82236728",2.07930812983853,-0.0239662477448622,0.0113078254659739
"miRNA_ENSG00000266107.1__82668263__82668293",3.32977073795279,-0.673105837150547,3.60811160709474e-05
"miRNA_ENSG00000266107.1__82668293__82668307",3.32977260642129,-0.673105837150547,3.60171035566183e-05
"miRNA_ENSG00000275518.1__3885353__3885383",3.20108254520985,-1.45338809155079,0.00721659554867384
"miRNA_ENSG00000275518.1__3885368__3885398",3.201079947904,-1.45338809155079,0.00721054930434056
"miRNA_ENSG00000275518.1__3885383__3885413",3.34218617007738,-1.67043617972456,0.0181507674956452
"miRNA_ENSG00000263527.1__13611144__13611174",-2.39240167354565,-2.46011641242775,0.00725901859883854
"miRNA_ENSG00000263527.1__13611159__13611189",-2.24590427227303,-2.50060115051993,0.0128799846822253
"miRNA_ENSG00000221493.1__21683540__21683570",2.45052176666512,7.12515133027859,9.02318774427102e-05
"miRNA_ENSG00000221493.1__21683555__21683585",2.45052176107742,7.12515133027859,9.02912516899619e-05
"miRNA_ENSG00000283927.1__21825698__21825728",-4.83941703507003,5.42031160237291,1.35691090798677e-22
"miRNA_ENSG00000283927.1__21825713__21825743",-4.83854084622604,5.42039416620621,1.34373783635663e-22
"miRNA_ENSG00000283927.1__21825728__21825758",-4.82098772587796,5.42582762037316,1.59433666779865e-22
"miRNA_ENSG00000284453.1__21829004__21829034",-2.07532476328776,7.18327740584034,1.5362633826082e-05
"miRNA_ENSG00000284453.1__21829019__21829049",-2.07532477710169,7.18327740584034,1.53400561084789e-05
"miRNA_ENSG00000284453.1__21829034__21829064",-2.07554578958322,7.18305301128245,1.53672619453743e-05
"miRNA_ENSG00000212051.1__24321686__24321716",2.46094871985566,6.95804610590763,0.000106911937426285
"miRNA_ENSG00000212051.1__24321701__24321731",2.49101694624566,7.02878534856661,0.00010186444945168
"miRNA_ENSG00000212051.1__24321731__24321735",2.45282035526803,6.99017660825825,0.000112852372407236
"miRNA_ENSG00000265641.1__35934088__35934118",3.15419948340379,2.88166213940664,1.49556628494002e-08
"miRNA_ENSG00000265641.1__35934103__35934133",3.14046766785443,2.88215290159389,1.47642139987985e-08
"miRNA_ENSG00000265641.1__35934133__35934142",2.90170607128375,1.82042611760098,4.73021627004218e-06
"miRNA_ENSG00000207778.3__58451095__58451125",7.02784811470105,2.27062071877981,1.45693428455665e-08
"miRNA_ENSG00000207778.3__58451110__58451140",7.0206058358671,2.26369185749844,1.88505320032101e-08
"miRNA_ENSG00000284440.1__58451119__58451149",6.78604207245424,6.2275341401795,5.219953762698e-11
"miRNA_ENSG00000207778.3__58451140__58451152",7.02060775491659,2.26369185749844,1.8793864308455e-08
"miRNA_ENSG00000284440.1__58451149__58451158",10.5754891531521,2.98008869619994,8.98836349298075e-09
"miRNA_ENSG00000284361.1__804940__804970",3.76332077432412,-1.03430269151071,6.3675562440146e-05
"miRNA_ENSG00000284361.1__804955__804985",4.31386170969145,-0.585223451048676,1.15575431377324e-07
"miRNA_ENSG00000284361.1__804970__805000",5.66471116741994,-1.47093398857201,1.20506919916783e-05
"miRNA_ENSG00000284361.1__805000__805001",5.29955739118334,-1.7205455236858,7.63810169709713e-05
